t,px,py,pz,vx,vy,vz,ax,ay,az
3.490,49.980,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.500,50.184,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.510,50.388,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.520,50.592,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.530,50.796,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.540,51.000,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.550,51.204,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.560,51.408,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.570,51.612,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.580,51.816,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.590,52.020,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.600,52.224,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.610,52.428,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.620,52.632,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.630,52.836,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.640,53.040,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.650,53.244,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.660,53.448,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.670,53.652,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.680,53.856,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.690,54.060,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.700,54.264,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.710,54.468,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.720,54.672,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.730,54.876,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.740,55.080,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.750,55.284,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.760,55.488,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.770,55.692,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.780,55.896,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.790,56.100,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.800,56.304,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.810,56.508,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.820,56.712,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.830,56.916,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.840,57.120,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.850,57.324,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.860,57.528,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.870,57.732,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.880,57.936,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.890,58.140,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.900,58.344,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.910,58.548,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.920,58.752,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.930,58.956,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.940,59.160,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.950,59.364,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.960,59.568,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.970,59.772,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.980,59.976,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
3.990,60.180,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
4.000,60.384,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
4.010,60.588,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
4.020,60.792,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
4.030,60.996,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
4.040,61.200,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
4.050,61.404,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
4.060,61.608,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
4.070,61.812,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
4.080,62.016,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
4.090,62.220,0.000,0.000,20.400,0.000,0.000,0.000,0.000,0.000
4.100,62.424,0.000,0.000,20.400,0.000,0.000,0.000,0.000,10.000
4.110,62.628,0.000,0.001,20.400,0.000,0.100,0.000,0.000,10.000
4.120,62.832,0.000,0.002,20.400,0.000,0.200,0.000,0.000,10.000
4.130,63.036,0.000,0.005,20.400,0.000,0.300,0.000,0.000,10.000
4.140,63.240,0.000,0.008,20.400,0.000,0.400,0.000,0.000,10.000
4.150,63.444,0.000,0.013,20.400,0.000,0.500,0.000,0.000,10.000
4.160,63.648,0.000,0.018,20.400,0.000,0.600,0.000,0.000,10.000
4.170,63.852,0.000,0.025,20.400,0.000,0.700,0.000,0.000,10.000
4.180,64.056,0.000,0.032,20.400,0.000,0.800,0.000,0.000,10.000
4.190,64.260,0.000,0.041,20.400,0.000,0.900,0.000,0.000,10.000
4.200,64.464,0.000,0.050,20.400,0.000,1.000,0.000,0.000,10.000
4.210,64.668,0.000,0.060,20.400,0.000,1.100,0.000,0.000,10.000
4.220,64.872,0.000,0.072,20.400,0.000,1.200,0.000,0.000,10.000
4.230,65.076,0.000,0.084,20.400,0.000,1.300,0.000,0.000,10.000
4.240,65.280,0.000,0.098,20.400,0.000,1.400,0.000,0.000,10.000
4.250,65.484,0.000,0.112,20.400,0.000,1.500,0.000,0.000,10.000
4.260,65.688,0.000,0.128,20.400,0.000,1.600,0.000,0.000,10.000
4.270,65.892,0.000,0.145,20.400,0.000,1.700,0.000,0.000,10.000
4.280,66.096,0.000,0.162,20.400,0.000,1.800,0.000,0.000,10.000
4.290,66.300,0.000,0.181,20.400,0.000,1.900,0.000,0.000,10.000
4.300,66.504,0.000,0.200,20.400,0.000,2.000,0.000,0.000,10.000
4.310,66.708,0.000,0.221,20.400,0.000,2.100,0.000,0.000,10.000
4.320,66.912,0.000,0.242,20.400,0.000,2.200,0.000,0.000,10.000
4.330,67.116,0.000,0.265,20.400,0.000,2.300,0.000,0.000,10.000
4.340,67.320,0.000,0.288,20.400,0.000,2.400,0.000,0.000,10.000
4.350,67.524,0.000,0.313,20.400,0.000,2.500,0.000,0.000,10.000
4.360,67.728,0.000,0.338,20.400,0.000,2.600,0.000,0.000,10.000
4.370,67.932,0.000,0.365,20.400,0.000,2.700,0.000,0.000,10.000
4.380,68.136,0.000,0.392,20.400,0.000,2.800,0.000,0.000,10.000
4.390,68.340,0.000,0.421,20.400,0.000,2.900,0.000,0.000,10.000
4.400,68.544,0.000,0.450,20.400,0.000,3.000,0.000,0.000,10.000
4.410,68.748,0.000,0.481,20.400,0.000,3.100,0.000,0.000,10.000
4.420,68.952,0.000,0.512,20.400,0.000,3.200,0.000,0.000,10.000
4.430,69.156,0.000,0.545,20.400,0.000,3.300,0.000,0.000,10.000
4.440,69.360,0.000,0.578,20.400,0.000,3.400,0.000,0.000,10.000
4.450,69.564,0.000,0.613,20.400,0.000,3.500,0.000,0.000,10.000
4.460,69.768,0.000,0.648,20.400,0.000,3.600,0.000,0.000,10.000
4.470,69.972,0.000,0.685,20.400,0.000,3.700,0.000,0.000,10.000
4.480,70.176,0.000,0.722,20.400,0.000,3.800,0.000,0.000,10.000
4.490,70.380,0.000,0.761,20.400,0.000,3.900,0.000,0.000,10.000
4.500,70.584,0.000,0.800,20.400,0.000,4.000,0.000,0.000,10.000
4.510,70.788,0.000,0.841,20.400,0.000,4.100,0.000,0.000,10.000
4.520,70.992,0.000,0.882,20.400,0.000,4.200,0.000,0.000,10.000
4.530,71.196,0.000,0.924,20.400,0.000,4.300,0.000,0.000,10.000
4.540,71.400,0.000,0.968,20.400,0.000,4.400,0.000,0.000,10.000
4.550,71.604,0.000,1.012,20.400,0.000,4.500,0.000,0.000,10.000
4.560,71.808,0.000,1.058,20.400,0.000,4.600,0.000,0.000,10.000
4.570,72.012,0.000,1.104,20.400,0.000,4.700,0.000,0.000,10.000
4.580,72.216,0.000,1.152,20.400,0.000,4.800,0.000,0.000,10.000
4.590,72.420,0.000,1.200,20.400,0.000,4.900,0.000,0.000,10.000
4.600,72.624,0.000,1.250,20.400,0.000,5.000,0.000,0.000,10.000
4.610,72.828,0.000,1.300,20.400,0.000,5.100,0.000,0.000,10.000
4.620,73.032,0.000,1.352,20.400,0.000,5.200,0.000,0.000,10.000
4.630,73.236,0.000,1.404,20.400,0.000,5.300,0.000,0.000,10.000
4.640,73.440,0.000,1.458,20.400,0.000,5.400,0.000,0.000,10.000
4.650,73.644,0.000,1.512,20.400,0.000,5.500,0.000,0.000,10.000
4.660,73.848,0.000,1.568,20.400,0.000,5.600,0.000,0.000,10.000
4.670,74.052,0.000,1.624,20.400,0.000,5.700,0.000,0.000,10.000
4.680,74.256,0.000,1.682,20.400,0.000,5.800,0.000,0.000,10.000
4.690,74.460,0.000,1.740,20.400,0.000,5.900,0.000,0.000,10.000
4.700,74.664,0.000,1.800,20.400,0.000,6.000,0.000,0.000,10.000
4.710,74.868,0.000,1.860,20.400,0.000,6.100,0.000,0.000,10.000
4.720,75.072,0.000,1.922,20.400,0.000,6.200,0.000,0.000,10.000
4.730,75.276,0.000,1.984,20.400,0.000,6.300,0.000,0.000,10.000
4.740,75.480,0.000,2.048,20.400,0.000,6.400,0.000,0.000,10.000
4.750,75.684,0.000,2.112,20.400,0.000,6.500,0.000,0.000,10.000
4.760,75.888,0.000,2.178,20.400,0.000,6.600,0.000,0.000,10.000
4.770,76.092,0.000,2.244,20.400,0.000,6.700,0.000,0.000,10.000
4.780,76.296,0.000,2.312,20.400,0.000,6.800,0.000,0.000,10.000
4.790,76.500,0.000,2.380,20.400,0.000,6.900,0.000,0.000,10.000
4.800,76.704,0.000,2.450,20.400,0.000,7.000,0.000,0.000,10.000
4.810,76.908,0.000,2.520,20.400,0.000,7.100,0.000,0.000,10.000
4.820,77.112,0.000,2.592,20.400,0.000,7.200,0.000,0.000,10.000
4.830,77.316,0.000,2.664,20.400,0.000,7.300,0.000,0.000,10.000
4.840,77.520,0.000,2.738,20.400,0.000,7.400,0.000,0.000,10.000
4.850,77.724,0.000,2.812,20.400,0.000,7.500,0.000,0.000,10.000
4.860,77.928,0.000,2.888,20.400,0.000,7.600,0.000,0.000,10.000
4.870,78.132,0.000,2.964,20.400,0.000,7.700,0.000,0.000,10.000
4.880,78.336,0.000,3.042,20.400,0.000,7.800,0.000,0.000,10.000
4.890,78.540,0.000,3.120,20.400,0.000,7.900,0.000,0.000,10.000
4.900,78.744,0.000,3.200,20.400,0.000,8.000,0.000,0.000,10.000
4.910,78.948,0.000,3.280,20.400,0.000,8.100,0.000,0.000,10.000
4.920,79.152,0.000,3.362,20.400,0.000,8.200,0.000,0.000,10.000
4.930,79.356,0.000,3.445,20.400,0.000,8.300,0.000,0.000,10.000
4.940,79.560,0.000,3.528,20.400,0.000,8.400,0.000,0.000,10.000
4.950,79.764,0.000,3.613,20.400,0.000,8.500,0.000,0.000,10.000
4.960,79.968,0.000,3.698,20.400,0.000,8.600,0.000,0.000,10.000
4.970,80.172,0.000,3.785,20.400,0.000,8.700,0.000,0.000,10.000
4.980,80.376,0.000,3.872,20.400,0.000,8.800,0.000,0.000,10.000
4.990,80.580,0.000,3.961,20.400,0.000,8.900,0.000,0.000,10.000
5.000,80.784,0.000,4.050,20.400,0.000,9.000,0.000,0.000,10.000
5.010,80.988,0.000,4.140,20.400,0.000,9.100,0.000,0.000,10.000
5.020,81.192,0.000,4.232,20.400,0.000,9.200,0.000,0.000,10.000
5.030,81.396,0.000,4.324,20.400,0.000,9.300,0.000,0.000,10.000
5.040,81.600,0.000,4.418,20.400,0.000,9.400,0.000,0.000,10.000
5.050,81.804,0.000,4.512,20.400,0.000,9.500,0.000,0.000,10.000
5.060,82.008,0.000,4.608,20.400,0.000,9.600,0.000,0.000,10.000
5.070,82.212,0.000,4.704,20.400,0.000,9.700,0.000,0.000,10.000
5.080,82.416,0.000,4.802,20.400,0.000,9.800,0.000,0.000,10.000
5.090,82.620,0.000,4.900,20.400,0.000,9.900,0.000,0.000,10.000
5.100,82.824,0.000,5.000,20.400,0.000,10.000,0.000,0.000,10.000
5.110,83.028,0.000,5.100,20.400,0.000,10.100,0.000,0.000,10.000
5.120,83.232,0.000,5.202,20.400,0.000,10.200,0.000,0.000,10.000
5.130,83.436,0.000,5.304,20.400,0.000,10.300,0.000,0.000,10.000
5.140,83.640,0.000,5.408,20.400,0.000,10.400,0.000,0.000,10.000
5.150,83.844,0.000,5.512,20.400,0.000,10.500,0.000,0.000,10.000
5.160,84.048,0.000,5.618,20.400,0.000,10.600,0.000,0.000,10.000
5.170,84.252,0.000,5.724,20.400,0.000,10.700,0.000,0.000,10.000
5.180,84.456,0.000,5.832,20.400,0.000,10.800,0.000,0.000,10.000
5.190,84.660,0.000,5.940,20.400,0.000,10.900,0.000,0.000,10.000
5.200,84.864,0.000,6.050,20.400,0.000,11.000,0.000,0.000,10.000
5.210,85.068,0.000,6.160,20.400,0.000,11.100,0.000,0.000,10.000
5.220,85.272,0.000,6.272,20.400,0.000,11.200,0.000,0.000,10.000
5.230,85.476,0.000,6.384,20.400,0.000,11.300,0.000,0.000,10.000
5.240,85.680,0.000,6.498,20.400,0.000,11.400,0.000,0.000,10.000
5.250,85.884,0.000,6.612,20.400,0.000,11.500,0.000,0.000,10.000
5.260,86.088,0.000,6.728,20.400,0.000,11.600,0.000,0.000,10.000
5.270,86.292,0.000,6.844,20.400,0.000,11.700,0.000,0.000,10.000
5.280,86.496,0.000,6.962,20.400,0.000,11.800,0.000,0.000,10.000
5.290,86.700,0.000,7.080,20.400,0.000,11.900,0.000,0.000,10.000
5.300,86.904,0.000,7.200,20.400,0.000,12.000,0.000,0.000,10.000
5.310,87.108,0.000,7.320,20.400,0.000,12.100,0.000,0.000,10.000
5.320,87.312,0.000,7.442,20.400,0.000,12.200,0.000,0.000,10.000
5.330,87.516,0.000,7.564,20.400,0.000,12.300,0.000,0.000,10.000
5.340,87.720,0.000,7.688,20.400,0.000,12.400,0.000,0.000,10.000
5.350,87.924,0.000,7.812,20.400,0.000,12.500,0.000,0.000,10.000
5.360,88.128,0.000,7.938,20.400,0.000,12.600,0.000,0.000,10.000
5.370,88.332,0.000,8.064,20.400,0.000,12.700,0.000,0.000,10.000
5.380,88.536,0.000,8.192,20.400,0.000,12.800,0.000,0.000,10.000
5.390,88.740,0.000,8.320,20.400,0.000,12.900,0.000,0.000,10.000
5.400,88.944,0.000,8.450,20.400,0.000,13.000,0.000,0.000,10.000
5.410,89.148,0.000,8.580,20.400,0.000,13.100,0.000,0.000,10.000
5.420,89.352,0.000,8.712,20.400,0.000,13.200,0.000,0.000,10.000
5.430,89.556,0.000,8.844,20.400,0.000,13.300,0.000,0.000,10.000
5.440,89.760,0.000,8.978,20.400,0.000,13.400,0.000,0.000,10.000
5.450,89.964,0.000,9.112,20.400,0.000,13.500,0.000,0.000,10.000
5.460,90.168,0.000,9.248,20.400,0.000,13.600,0.000,0.000,10.000
5.470,90.372,0.000,9.384,20.400,0.000,13.700,0.000,0.000,10.000
5.480,90.576,0.000,9.522,20.400,0.000,13.800,0.000,0.000,10.000
5.490,90.780,0.000,9.660,20.400,0.000,13.900,0.000,0.000,10.000
5.500,90.984,0.000,9.800,20.400,0.000,14.000,0.000,0.000,10.000
5.510,91.188,0.000,9.940,20.400,0.000,14.100,0.000,0.000,-10.000
5.520,91.392,0.000,10.081,20.400,0.000,14.000,0.000,0.000,-10.000
5.530,91.596,0.000,10.220,20.400,0.000,13.900,0.000,0.000,-10.000
5.540,91.800,0.000,10.359,20.400,0.000,13.800,0.000,0.000,-10.000
5.550,92.004,0.000,10.496,20.400,0.000,13.700,0.000,0.000,-10.000
5.560,92.208,0.000,10.633,20.400,0.000,13.600,0.000,0.000,-10.000
5.570,92.412,0.000,10.768,20.400,0.000,13.500,0.000,0.000,-10.000
5.580,92.616,0.000,10.903,20.400,0.000,13.400,0.000,0.000,-10.000
5.590,92.820,0.000,11.036,20.400,0.000,13.300,0.000,0.000,-10.000
5.600,93.024,0.000,11.169,20.400,0.000,13.200,0.000,0.000,-10.000
5.610,93.228,0.000,11.300,20.400,0.000,13.100,0.000,0.000,-10.000
5.620,93.432,0.000,11.431,20.400,0.000,13.000,0.000,0.000,-10.000
5.630,93.636,0.000,11.560,20.400,0.000,12.900,0.000,0.000,-10.000
5.640,93.840,0.000,11.689,20.400,0.000,12.800,0.000,0.000,-10.000
5.650,94.044,0.000,11.816,20.400,0.000,12.700,0.000,0.000,-10.000
5.660,94.248,0.000,11.943,20.400,0.000,12.600,0.000,0.000,-10.000
5.670,94.452,0.000,12.068,20.400,0.000,12.500,0.000,0.000,-10.000
5.680,94.656,0.000,12.193,20.400,0.000,12.400,0.000,0.000,-10.000
5.690,94.860,0.000,12.316,20.400,0.000,12.300,0.000,0.000,-10.000
5.700,95.064,0.000,12.439,20.400,0.000,12.200,0.000,0.000,-10.000
5.710,95.268,0.000,12.560,20.400,0.000,12.100,0.000,0.000,-10.000
5.720,95.472,0.000,12.681,20.400,0.000,12.000,0.000,0.000,-10.000
5.730,95.676,0.000,12.800,20.400,0.000,11.900,0.000,0.000,-10.000
5.740,95.880,0.000,12.919,20.400,0.000,11.800,0.000,0.000,-10.000
5.750,96.084,0.000,13.036,20.400,0.000,11.700,0.000,0.000,-10.000
5.760,96.288,0.000,13.153,20.400,0.000,11.600,0.000,0.000,-10.000
5.770,96.492,0.000,13.268,20.400,0.000,11.500,0.000,0.000,-10.000
5.780,96.696,0.000,13.383,20.400,0.000,11.400,0.000,0.000,-10.000
5.790,96.900,0.000,13.496,20.400,0.000,11.300,0.000,0.000,-10.000
5.800,97.104,0.000,13.609,20.400,0.000,11.200,0.000,0.000,-10.000
5.810,97.308,0.000,13.720,20.400,0.000,11.100,0.000,0.000,-10.000
5.820,97.512,0.000,13.831,20.400,0.000,11.000,0.000,0.000,-10.000
5.830,97.716,0.000,13.940,20.400,0.000,10.900,0.000,0.000,-10.000
5.840,97.920,0.000,14.049,20.400,0.000,10.800,0.000,0.000,-10.000
5.850,98.124,0.000,14.156,20.400,0.000,10.700,0.000,0.000,-10.000
5.860,98.328,0.000,14.263,20.400,0.000,10.600,0.000,0.000,-10.000
5.870,98.532,0.000,14.368,20.400,0.000,10.500,0.000,0.000,-10.000
5.880,98.736,0.000,14.473,20.400,0.000,10.400,0.000,0.000,-10.000
5.890,98.940,0.000,14.576,20.400,0.000,10.300,0.000,0.000,-10.000
5.900,99.144,0.000,14.679,20.400,0.000,10.200,0.000,0.000,-10.000
5.910,99.348,0.000,14.780,20.400,0.000,10.100,0.000,0.000,-10.000
5.920,99.552,0.000,14.881,20.400,0.000,10.000,0.000,0.000,-10.000
5.930,99.756,0.000,14.980,20.400,0.000,9.900,0.000,0.000,-10.000
5.940,99.960,0.000,15.079,20.400,0.000,9.800,0.000,0.000,-10.000
5.950,100.164,0.000,15.176,20.400,0.000,9.700,0.000,0.000,-10.000
5.960,100.368,0.000,15.273,20.400,0.000,9.600,0.000,0.000,-10.000
5.970,100.572,0.000,15.368,20.400,0.000,9.500,0.000,0.000,-10.000
5.980,100.776,0.000,15.463,20.400,0.000,9.400,0.000,0.000,-10.000
5.990,100.980,0.000,15.556,20.400,0.000,9.300,0.000,0.000,-10.000
6.000,101.184,0.000,15.649,20.400,0.000,9.200,0.000,0.000,-10.000
6.010,101.388,0.000,15.740,20.400,0.000,9.100,0.000,0.000,-10.000
6.020,101.592,0.000,15.831,20.400,0.000,9.000,0.000,0.000,-10.000
6.030,101.796,0.000,15.920,20.400,0.000,8.900,0.000,0.000,-10.000
6.040,102.000,0.000,16.009,20.400,0.000,8.800,0.000,0.000,-10.000
6.050,102.204,0.000,16.096,20.400,0.000,8.700,0.000,0.000,-10.000
6.060,102.408,0.000,16.183,20.400,0.000,8.600,0.000,0.000,-10.000
6.070,102.612,0.000,16.268,20.400,0.000,8.500,0.000,0.000,-10.000
6.080,102.816,0.000,16.353,20.400,0.000,8.400,0.000,0.000,-10.000
6.090,103.020,0.000,16.436,20.400,0.000,8.300,0.000,0.000,-10.000
6.100,103.224,0.000,16.519,20.400,0.000,8.200,0.000,0.000,-10.000
6.110,103.428,0.000,16.600,20.400,0.000,8.100,0.000,0.000,-10.000
6.120,103.632,0.000,16.681,20.400,0.000,8.000,0.000,0.000,-10.000
6.130,103.836,0.000,16.760,20.400,0.000,7.900,0.000,0.000,-10.000
6.140,104.040,0.000,16.839,20.400,0.000,7.800,0.000,0.000,-10.000
6.150,104.244,0.000,16.916,20.400,0.000,7.700,0.000,0.000,-10.000
6.160,104.448,0.000,16.993,20.400,0.000,7.600,0.000,0.000,-10.000
6.170,104.652,0.000,17.068,20.400,0.000,7.500,0.000,0.000,-10.000
6.180,104.856,0.000,17.143,20.400,0.000,7.400,0.000,0.000,-10.000
6.190,105.060,0.000,17.216,20.400,0.000,7.300,0.000,0.000,-10.000
6.200,105.264,0.000,17.289,20.400,0.000,7.200,0.000,0.000,-10.000
6.210,105.468,0.000,17.360,20.400,0.000,7.100,0.000,0.000,-10.000
6.220,105.672,0.000,17.431,20.400,0.000,7.000,0.000,0.000,-10.000
6.230,105.876,0.000,17.500,20.400,0.000,6.900,0.000,0.000,-10.000
6.240,106.080,0.000,17.569,20.400,0.000,6.800,0.000,0.000,-10.000
6.250,106.284,0.000,17.636,20.400,0.000,6.700,0.000,0.000,-10.000
6.260,106.488,0.000,17.703,20.400,0.000,6.600,0.000,0.000,-10.000
6.270,106.692,0.000,17.768,20.400,0.000,6.500,0.000,0.000,-10.000
6.280,106.896,0.000,17.833,20.400,0.000,6.400,0.000,0.000,-10.000
6.290,107.100,0.000,17.896,20.400,0.000,6.300,0.000,0.000,-10.000
6.300,107.304,0.000,17.959,20.400,0.000,6.200,0.000,0.000,-10.000
6.310,107.508,0.000,18.020,20.400,0.000,6.100,0.000,0.000,-10.000
6.320,107.712,0.000,18.081,20.400,0.000,6.000,0.000,0.000,-10.000
6.330,107.916,0.000,18.140,20.400,0.000,5.900,0.000,0.000,-10.000
6.340,108.120,0.000,18.199,20.400,0.000,5.800,0.000,0.000,-10.000
6.350,108.324,0.000,18.256,20.400,0.000,5.700,0.000,0.000,-10.000
6.360,108.528,0.000,18.313,20.400,0.000,5.600,0.000,0.000,-10.000
6.370,108.732,0.000,18.368,20.400,0.000,5.500,0.000,0.000,-10.000
6.380,108.936,0.000,18.423,20.400,0.000,5.400,0.000,0.000,-10.000
6.390,109.140,0.000,18.476,20.400,0.000,5.300,0.000,0.000,-10.000
6.400,109.344,0.000,18.529,20.400,0.000,5.200,0.000,0.000,-10.000
6.410,109.548,0.000,18.580,20.400,0.000,5.100,0.000,0.000,-10.000
6.420,109.752,0.000,18.631,20.400,0.000,5.000,0.000,0.000,-10.000
6.430,109.956,0.000,18.680,20.400,0.000,4.900,0.000,0.000,-10.000
6.440,110.160,0.000,18.729,20.400,0.000,4.800,0.000,0.000,-10.000
6.450,110.364,0.000,18.776,20.400,0.000,4.700,0.000,0.000,-10.000
6.460,110.568,0.000,18.823,20.400,0.000,4.600,0.000,0.000,-10.000
6.470,110.772,0.000,18.868,20.400,0.000,4.500,0.000,0.000,-10.000
6.480,110.976,0.000,18.913,20.400,0.000,4.400,0.000,0.000,-10.000
6.490,111.180,0.000,18.956,20.400,0.000,4.300,0.000,0.000,-10.000
6.500,111.384,0.000,18.999,20.400,0.000,4.200,0.000,0.000,-10.000
6.510,111.588,0.000,19.040,20.400,0.000,4.100,0.000,0.000,-10.000
6.520,111.792,0.000,19.081,20.400,0.000,4.000,0.000,0.000,-10.000
6.530,111.996,0.000,19.120,20.400,0.000,3.900,0.000,0.000,-10.000
6.540,112.200,0.000,19.159,20.400,0.000,3.800,0.000,0.000,-10.000
6.550,112.404,0.000,19.197,20.400,0.000,3.700,0.000,0.000,-10.000
6.560,112.608,0.000,19.233,20.400,0.000,3.600,0.000,0.000,-10.000
6.570,112.812,0.000,19.269,20.400,0.000,3.500,0.000,0.000,-10.000
6.580,113.016,0.000,19.303,20.400,0.000,3.400,0.000,0.000,-10.000
6.590,113.220,0.000,19.337,20.400,0.000,3.300,0.000,0.000,-10.000
6.600,113.424,0.000,19.369,20.400,0.000,3.200,0.000,0.000,-10.000
6.610,113.628,0.000,19.401,20.400,0.000,3.100,0.000,0.000,-10.000
6.620,113.832,0.000,19.431,20.400,0.000,3.000,0.000,0.000,-10.000
6.630,114.036,0.000,19.461,20.400,0.000,2.900,0.000,0.000,-10.000
6.640,114.240,0.000,19.489,20.400,0.000,2.800,0.000,0.000,-10.000
6.650,114.444,0.000,19.517,20.400,0.000,2.700,0.000,0.000,-10.000
6.660,114.648,0.000,19.543,20.400,0.000,2.600,0.000,0.000,-10.000
6.670,114.852,0.000,19.569,20.400,0.000,2.500,0.000,0.000,-10.000
6.680,115.056,0.000,19.593,20.400,0.000,2.400,0.000,0.000,-10.000
6.690,115.260,0.000,19.617,20.400,0.000,2.300,0.000,0.000,-10.000
6.700,115.464,0.000,19.639,20.400,0.000,2.200,0.000,0.000,-10.000
6.710,115.668,0.000,19.661,20.400,0.000,2.100,0.000,0.000,-10.000
6.720,115.872,0.000,19.681,20.400,0.000,2.000,0.000,0.000,-10.000
6.730,116.076,0.000,19.701,20.400,0.000,1.900,0.000,0.000,-10.000
6.740,116.280,0.000,19.719,20.400,0.000,1.800,0.000,0.000,-10.000
6.750,116.484,0.000,19.737,20.400,0.000,1.700,0.000,0.000,-10.000
6.760,116.688,0.000,19.753,20.400,0.000,1.600,0.000,0.000,-10.000
6.770,116.892,0.000,19.769,20.400,0.000,1.500,0.000,0.000,-10.000
6.780,117.096,0.000,19.783,20.400,0.000,1.400,0.000,0.000,-10.000
6.790,117.300,0.000,19.797,20.400,0.000,1.300,0.000,0.000,-10.000
6.800,117.504,0.000,19.809,20.400,0.000,1.200,0.000,0.000,-10.000
6.810,117.708,0.000,19.821,20.400,0.000,1.100,0.000,0.000,-10.000
6.820,117.912,0.000,19.831,20.400,0.000,1.000,0.000,0.000,-10.000
6.830,118.116,0.000,19.841,20.400,0.000,0.900,0.000,0.000,-10.000
6.840,118.320,0.000,19.849,20.400,0.000,0.800,0.000,0.000,-10.000
6.850,118.524,0.000,19.857,20.400,0.000,0.700,0.000,0.000,-10.000
6.860,118.728,0.000,19.863,20.400,0.000,0.600,0.000,0.000,-10.000
6.870,118.932,0.000,19.869,20.400,0.000,0.500,0.000,0.000,-10.000
6.880,119.136,0.000,19.873,20.400,0.000,0.400,0.000,0.000,-10.000
6.890,119.340,0.000,19.877,20.400,0.000,0.300,0.000,0.000,-10.000
6.900,119.544,0.000,19.879,20.400,0.000,0.200,0.000,0.000,-10.000
6.910,119.748,0.000,19.881,20.400,0.000,0.100,0.000,0.000,-10.000
6.920,119.952,0.000,19.881,20.400,0.000,-0.000,-0.204,-0.000,20.809
6.930,120.156,0.000,19.882,20.398,0.000,0.208,-0.416,-0.000,20.808
