t,px,py,pz,vx,vy,vz,ax,ay,az
3.490,49.600,0.000,2.304,20.000,0.000,9.600,0.000,0.000,0.000
3.500,49.800,0.000,2.401,20.000,0.000,9.800,0.000,0.000,0.000
3.510,50.000,0.000,2.500,20.000,0.000,10.000,0.000,0.000,0.000
3.520,50.200,0.000,2.601,20.000,0.000,10.200,0.000,0.000,0.000
3.530,50.400,0.000,2.704,20.000,0.000,10.400,0.000,0.000,0.000
3.540,50.600,0.000,2.809,20.000,0.000,10.600,0.000,0.000,0.000
3.550,50.800,0.000,2.916,20.000,0.000,10.800,0.000,0.000,0.000
3.560,51.000,0.000,3.025,20.000,0.000,11.000,0.000,0.000,0.000
3.570,51.200,0.000,3.136,20.000,0.000,11.200,0.000,0.000,0.000
3.580,51.400,0.000,3.249,20.000,0.000,11.400,0.000,0.000,0.000
3.590,51.600,0.000,3.364,20.000,0.000,11.600,0.000,0.000,0.000
3.600,51.800,0.000,3.481,20.000,0.000,11.800,0.000,0.000,0.000
3.610,52.000,0.000,3.600,20.000,0.000,12.000,0.000,0.000,0.000
3.620,52.200,0.000,3.721,20.000,0.000,12.200,0.000,0.000,0.000
3.630,52.400,0.000,3.844,20.000,0.000,12.400,0.000,0.000,0.000
3.640,52.600,0.000,3.969,20.000,0.000,12.600,0.000,0.000,0.000
3.650,52.800,0.000,4.096,20.000,0.000,12.800,0.000,0.000,0.000
3.660,53.000,0.000,4.225,20.000,0.000,13.000,0.000,0.000,0.000
3.670,53.200,0.000,4.356,20.000,0.000,13.200,0.000,0.000,0.000
3.680,53.400,0.000,4.489,20.000,0.000,13.400,0.000,0.000,0.000
3.690,53.600,0.000,4.624,20.000,0.000,13.600,0.000,0.000,0.000
3.700,53.800,0.000,4.761,20.000,0.000,13.800,0.000,0.000,0.000
3.710,54.000,0.000,4.900,20.000,0.000,14.000,0.000,0.000,0.000
3.720,54.200,0.000,5.041,20.000,0.000,14.200,0.000,0.000,0.000
3.730,54.400,0.000,5.184,20.000,0.000,14.400,0.000,0.000,0.000
3.740,54.600,0.000,5.329,20.000,0.000,14.600,0.000,0.000,0.000
3.750,54.800,0.000,5.476,20.000,0.000,14.800,0.000,0.000,0.000
3.760,55.000,0.000,5.625,20.000,0.000,15.000,0.000,0.000,0.000
3.770,55.200,0.000,5.776,20.000,0.000,15.200,0.000,0.000,0.000
3.780,55.400,0.000,5.929,20.000,0.000,15.400,0.000,0.000,0.000
3.790,55.600,0.000,6.084,20.000,0.000,15.600,0.000,0.000,0.000
3.800,55.800,0.000,6.241,20.000,0.000,15.800,0.000,0.000,0.000
3.810,56.000,0.000,6.400,20.000,0.000,16.000,0.000,0.000,0.000
3.820,56.200,0.000,6.561,20.000,0.000,16.200,0.000,0.000,0.000
3.830,56.400,0.000,6.724,20.000,0.000,16.400,0.000,0.000,0.000
3.840,56.600,0.000,6.889,20.000,0.000,16.600,0.000,0.000,0.000
3.850,56.800,0.000,7.056,20.000,0.000,16.800,0.000,0.000,0.000
3.860,57.000,0.000,7.225,20.000,0.000,17.000,0.000,0.000,0.000
3.870,57.200,0.000,7.396,20.000,0.000,17.200,0.000,0.000,0.000
3.880,57.400,0.000,7.569,20.000,0.000,17.400,0.000,0.000,0.000
3.890,57.600,0.000,7.744,20.000,0.000,17.600,0.000,0.000,0.000
3.900,57.800,0.000,7.921,20.000,0.000,17.800,0.000,0.000,0.000
3.910,58.000,0.000,8.100,20.000,0.000,18.000,0.000,0.000,0.000
3.920,58.200,0.000,8.281,20.000,0.000,18.200,0.000,0.000,0.000
3.930,58.400,0.000,8.464,20.000,0.000,18.400,0.000,0.000,0.000
3.940,58.600,0.000,8.649,20.000,0.000,18.600,0.000,0.000,0.000
3.950,58.800,0.000,8.836,20.000,0.000,18.800,0.000,0.000,0.000
3.960,59.000,0.000,9.025,20.000,0.000,19.000,0.000,0.000,0.000
3.970,59.200,0.000,9.216,20.000,0.000,19.200,0.000,0.000,0.000
3.980,59.400,0.000,9.409,20.000,0.000,19.400,0.000,0.000,0.000
3.990,59.600,0.000,9.604,20.000,0.000,19.600,0.000,0.000,0.000
4.000,59.800,0.000,9.801,20.000,0.000,19.800,0.000,0.000,0.000
4.010,60.000,0.000,10.000,20.000,0.000,20.000,0.000,0.000,0.000
4.020,60.200,0.000,10.200,20.000,0.000,20.000,0.000,0.000,0.000
4.030,60.400,0.000,10.400,20.000,0.000,20.000,0.000,0.000,0.000
4.040,60.600,0.000,10.600,20.000,0.000,20.000,0.000,0.000,0.000
4.050,60.800,0.000,10.800,20.000,0.000,20.000,0.000,0.000,0.000
4.060,61.000,0.000,11.000,20.000,0.000,20.000,0.000,0.000,0.000
4.070,61.200,0.000,11.200,20.000,0.000,20.000,0.000,0.000,0.000
4.080,61.400,0.000,11.400,20.000,0.000,20.000,0.000,0.000,0.000
4.090,61.600,0.000,11.600,20.000,0.000,20.000,0.000,0.000,0.000
4.100,61.800,0.000,11.800,20.000,0.000,20.000,0.000,0.000,0.000
4.110,62.000,0.000,12.000,20.000,0.000,20.000,0.000,0.000,0.000
4.120,62.200,0.000,12.200,20.000,0.000,20.000,0.000,0.000,0.000
4.130,62.400,0.000,12.400,20.000,0.000,20.000,0.000,0.000,0.000
4.140,62.600,0.000,12.600,20.000,0.000,20.000,0.000,0.000,0.000
4.150,62.800,0.000,12.800,20.000,0.000,20.000,0.000,0.000,0.000
4.160,63.000,0.000,13.000,20.000,0.000,20.000,0.000,0.000,0.000
4.170,63.200,0.000,13.200,20.000,0.000,20.000,0.000,0.000,0.000
4.180,63.400,0.000,13.400,20.000,0.000,20.000,0.000,0.000,0.000
4.190,63.600,0.000,13.600,20.000,0.000,20.000,0.000,0.000,0.000
4.200,63.800,0.000,13.800,20.000,0.000,20.000,0.000,0.000,0.000
4.210,64.000,0.000,14.000,20.000,0.000,20.000,0.000,0.000,0.000
4.220,64.200,0.000,14.200,20.000,0.000,20.000,0.000,0.000,0.000
4.230,64.400,0.000,14.400,20.000,0.000,20.000,0.000,0.000,0.000
4.240,64.600,0.000,14.600,20.000,0.000,20.000,0.000,0.000,0.000
4.250,64.800,0.000,14.800,20.000,0.000,20.000,0.000,0.000,0.000
4.260,65.000,0.000,15.000,20.000,0.000,20.000,0.000,0.000,0.000
4.270,65.200,0.000,15.200,20.000,0.000,20.000,0.000,0.000,0.000
4.280,65.400,0.000,15.400,20.000,0.000,20.000,0.000,0.000,0.000
4.290,65.600,0.000,15.600,20.000,0.000,20.000,0.000,0.000,0.000
4.300,65.800,0.000,15.800,20.000,0.000,20.000,0.000,0.000,0.000
4.310,66.000,0.000,16.000,20.000,0.000,20.000,0.000,0.000,0.000
4.320,66.200,0.000,16.200,20.000,0.000,20.000,0.000,0.000,0.000
4.330,66.400,0.000,16.400,20.000,0.000,20.000,0.000,0.000,0.000
4.340,66.600,0.000,16.600,20.000,0.000,20.000,0.000,0.000,0.000
4.350,66.800,0.000,16.800,20.000,0.000,20.000,0.000,0.000,0.000
4.360,67.000,0.000,17.000,20.000,0.000,20.000,0.000,0.000,0.000
4.370,67.200,0.000,17.200,20.000,0.000,20.000,0.000,0.000,0.000
4.380,67.400,0.000,17.400,20.000,0.000,20.000,0.000,0.000,0.000
4.390,67.600,0.000,17.600,20.000,0.000,20.000,0.000,0.000,0.000
4.400,67.800,0.000,17.800,20.000,0.000,20.000,0.000,0.000,0.000
4.410,68.000,0.000,18.000,20.000,0.000,20.000,0.000,0.000,0.000
4.420,68.200,0.000,18.200,20.000,0.000,20.000,0.000,0.000,0.000
4.430,68.400,0.000,18.400,20.000,0.000,20.000,0.000,0.000,0.000
4.440,68.600,0.000,18.600,20.000,0.000,20.000,0.000,0.000,0.000
4.450,68.800,0.000,18.800,20.000,0.000,20.000,0.000,0.000,0.000
4.460,69.000,0.000,19.000,20.000,0.000,20.000,0.000,0.000,0.000
4.470,69.200,0.000,19.200,20.000,0.000,20.000,0.000,0.000,0.000
4.480,69.400,0.000,19.400,20.000,0.000,20.000,0.000,0.000,0.000
4.490,69.600,0.000,19.600,20.000,0.000,20.000,0.000,0.000,0.000
4.500,69.800,0.000,19.800,20.000,0.000,20.000,0.000,0.000,0.000
4.510,70.000,0.000,20.000,20.000,0.000,20.000,0.000,0.000,0.000
4.520,70.200,0.000,20.200,20.000,0.000,20.000,0.000,0.000,0.000
4.530,70.400,0.000,20.400,20.000,0.000,20.000,0.000,0.000,0.000
4.540,70.600,0.000,20.600,20.000,0.000,20.000,0.000,0.000,0.000
4.550,70.800,0.000,20.800,20.000,0.000,20.000,0.000,0.000,0.000
4.560,71.000,0.000,21.000,20.000,0.000,20.000,0.000,0.000,0.000
4.570,71.200,0.000,21.200,20.000,0.000,20.000,0.000,0.000,0.000
4.580,71.400,0.000,21.400,20.000,0.000,20.000,0.000,0.000,0.000
4.590,71.600,0.000,21.600,20.000,0.000,20.000,0.000,0.000,0.000
4.600,71.800,0.000,21.800,20.000,0.000,20.000,0.000,0.000,0.000
4.610,72.000,0.000,22.000,20.000,0.000,20.000,0.000,0.000,0.000
4.620,72.200,0.000,22.200,20.000,0.000,20.000,0.000,0.000,0.000
4.630,72.400,0.000,22.400,20.000,0.000,20.000,0.000,0.000,0.000
4.640,72.600,0.000,22.600,20.000,0.000,20.000,0.000,0.000,0.000
4.650,72.800,0.000,22.800,20.000,0.000,20.000,0.000,0.000,0.000
4.660,73.000,0.000,23.000,20.000,0.000,20.000,0.000,0.000,0.000
4.670,73.200,0.000,23.200,20.000,0.000,20.000,0.000,0.000,0.000
4.680,73.400,0.000,23.400,20.000,0.000,20.000,0.000,0.000,0.000
4.690,73.600,0.000,23.600,20.000,0.000,20.000,0.000,0.000,0.000
4.700,73.800,0.000,23.800,20.000,0.000,20.000,0.000,0.000,0.000
4.710,74.000,0.000,24.000,20.000,0.000,20.000,0.000,0.000,0.000
4.720,74.200,0.000,24.200,20.000,0.000,20.000,0.000,0.000,0.000
4.730,74.400,0.000,24.400,20.000,0.000,20.000,0.000,0.000,0.000
4.740,74.600,0.000,24.600,20.000,0.000,20.000,0.000,0.000,0.000
4.750,74.800,0.000,24.800,20.000,0.000,20.000,0.000,0.000,0.000
4.760,75.000,0.000,25.000,20.000,0.000,20.000,0.000,0.000,0.000
4.770,75.200,0.000,25.200,20.000,0.000,20.000,0.000,0.000,0.000
4.780,75.400,0.000,25.400,20.000,0.000,20.000,0.000,0.000,0.000
4.790,75.600,0.000,25.600,20.000,0.000,20.000,0.000,0.000,0.000
4.800,75.800,0.000,25.800,20.000,0.000,20.000,0.000,0.000,0.000
4.810,76.000,0.000,26.000,20.000,0.000,20.000,0.000,0.000,0.000
4.820,76.200,0.000,26.200,20.000,0.000,20.000,0.000,0.000,0.000
4.830,76.400,0.000,26.400,20.000,0.000,20.000,0.000,0.000,0.000
4.840,76.600,0.000,26.600,20.000,0.000,20.000,0.000,0.000,0.000
4.850,76.800,0.000,26.800,20.000,0.000,20.000,0.000,0.000,0.000
4.860,77.000,0.000,27.000,20.000,0.000,20.000,0.000,0.000,0.000
4.870,77.200,0.000,27.200,20.000,0.000,20.000,0.000,0.000,0.000
4.880,77.400,0.000,27.400,20.000,0.000,20.000,0.000,0.000,0.000
4.890,77.600,0.000,27.600,20.000,0.000,20.000,0.000,0.000,0.000
4.900,77.800,0.000,27.800,20.000,0.000,20.000,0.000,0.000,0.000
4.910,78.000,0.000,28.000,20.000,0.000,20.000,0.000,0.000,0.000
4.920,78.200,0.000,28.200,20.000,0.000,20.000,0.000,0.000,0.000
4.930,78.400,0.000,28.400,20.000,0.000,20.000,0.000,0.000,0.000
4.940,78.600,0.000,28.600,20.000,0.000,20.000,0.000,0.000,0.000
4.950,78.800,0.000,28.800,20.000,0.000,20.000,0.000,0.000,0.000
4.960,79.000,0.000,29.000,20.000,0.000,20.000,0.000,0.000,0.000
4.970,79.200,0.000,29.200,20.000,0.000,20.000,0.000,0.000,0.000
4.980,79.400,0.000,29.400,20.000,0.000,20.000,0.000,0.000,0.000
4.990,79.600,0.000,29.600,20.000,0.000,20.000,0.000,0.000,0.000
5.000,79.800,0.000,29.800,20.000,0.000,20.000,0.000,0.000,0.000
5.010,80.000,0.000,30.000,20.000,0.000,20.000,0.000,0.000,0.000
5.020,80.200,0.000,30.200,20.000,0.000,20.100,0.000,0.000,0.000
5.030,80.400,0.000,30.402,20.000,0.000,20.200,0.000,0.000,0.000
5.040,80.600,0.000,30.604,20.000,0.000,20.300,0.000,0.000,0.000
5.050,80.800,0.000,30.808,20.000,0.000,20.400,0.000,0.000,0.000
5.060,81.000,0.000,31.012,20.000,0.000,20.500,0.000,0.000,0.000
5.070,81.200,0.000,31.218,20.000,0.000,20.600,0.000,0.000,0.000
5.080,81.400,0.000,31.424,20.000,0.000,20.700,0.000,0.000,0.000
5.090,81.600,0.000,31.632,20.000,0.000,20.800,0.000,0.000,0.000
5.100,81.800,0.000,31.840,20.000,0.000,20.900,0.000,0.000,0.000
5.110,82.000,0.000,32.050,20.000,0.000,21.000,0.000,0.000,0.000
5.120,82.200,0.000,32.260,20.000,0.000,21.100,0.000,0.000,0.000
5.130,82.400,0.000,32.472,20.000,0.000,21.200,0.000,0.000,0.000
5.140,82.600,0.000,32.684,20.000,0.000,21.300,0.000,0.000,0.000
5.150,82.800,0.000,32.898,20.000,0.000,21.400,0.000,0.000,0.000
5.160,83.000,0.000,33.112,20.000,0.000,21.500,0.000,0.000,0.000
5.170,83.200,0.000,33.328,20.000,0.000,21.600,0.000,0.000,0.000
5.180,83.400,0.000,33.544,20.000,0.000,21.700,0.000,0.000,0.000
5.190,83.600,0.000,33.762,20.000,0.000,21.800,0.000,0.000,0.000
5.200,83.800,0.000,33.980,20.000,0.000,21.900,0.000,0.000,0.000
5.210,84.000,0.000,34.200,20.000,0.000,22.000,0.000,0.000,0.000
5.220,84.200,0.000,34.420,20.000,0.000,22.100,0.000,0.000,0.000
5.230,84.400,0.000,34.642,20.000,0.000,22.200,0.000,0.000,0.000
5.240,84.600,0.000,34.864,20.000,0.000,22.300,0.000,0.000,0.000
5.250,84.800,0.000,35.088,20.000,0.000,22.400,0.000,0.000,0.000
5.260,85.000,0.000,35.312,20.000,0.000,22.500,0.000,0.000,0.000
5.270,85.200,0.000,35.538,20.000,0.000,22.600,0.000,0.000,0.000
5.280,85.400,0.000,35.764,20.000,0.000,22.700,0.000,0.000,0.000
5.290,85.600,0.000,35.992,20.000,0.000,22.800,0.000,0.000,0.000
5.300,85.800,0.000,36.220,20.000,0.000,22.900,0.000,0.000,0.000
5.310,86.000,0.000,36.450,20.000,0.000,23.000,0.000,0.000,0.000
5.320,86.200,0.000,36.680,20.000,0.000,23.100,0.000,0.000,0.000
5.330,86.400,0.000,36.912,20.000,0.000,23.200,0.000,0.000,0.000
5.340,86.600,0.000,37.144,20.000,0.000,23.300,0.000,0.000,0.000
5.350,86.800,0.000,37.378,20.000,0.000,23.400,0.000,0.000,0.000
5.360,87.000,0.000,37.612,20.000,0.000,23.500,0.000,0.000,0.000
5.370,87.200,0.000,37.848,20.000,0.000,23.600,0.000,0.000,0.000
5.380,87.400,0.000,38.084,20.000,0.000,23.700,0.000,0.000,0.000
5.390,87.600,0.000,38.322,20.000,0.000,23.800,0.000,0.000,0.000
5.400,87.800,0.000,38.560,20.000,0.000,23.900,0.000,0.000,0.000
5.410,88.000,0.000,38.800,20.000,0.000,24.000,0.000,0.000,0.000
5.420,88.200,0.000,39.040,20.000,0.000,24.100,0.000,0.000,0.000
5.430,88.400,0.000,39.282,20.000,0.000,24.200,0.000,0.000,0.000
5.440,88.600,0.000,39.524,20.000,0.000,24.300,0.000,0.000,0.000
5.450,88.800,0.000,39.768,20.000,0.000,24.400,0.000,0.000,0.000
5.460,89.000,0.000,40.012,20.000,0.000,24.500,0.000,0.000,0.000
5.470,89.200,0.000,40.258,20.000,0.000,24.600,0.000,0.000,0.000
5.480,89.400,0.000,40.504,20.000,0.000,24.700,0.000,0.000,0.000
5.490,89.600,0.000,40.752,20.000,0.000,24.800,0.000,0.000,0.000
5.500,89.800,0.000,41.000,20.000,0.000,24.900,0.000,0.000,0.000
5.510,90.000,0.000,41.250,20.000,0.000,25.000,0.000,0.000,0.000
5.520,90.200,0.000,41.500,20.000,0.000,25.100,0.000,0.000,0.000
5.530,90.400,0.000,41.752,20.000,0.000,25.200,0.000,0.000,0.000
5.540,90.600,0.000,42.004,20.000,0.000,25.300,0.000,0.000,0.000
5.550,90.800,0.000,42.258,20.000,0.000,25.400,0.000,0.000,0.000
5.560,91.000,0.000,42.512,20.000,0.000,25.500,0.000,0.000,0.000
5.570,91.200,0.000,42.768,20.000,0.000,25.600,0.000,0.000,0.000
5.580,91.400,0.000,43.025,20.000,0.000,25.700,0.000,0.000,0.000
5.590,91.600,0.000,43.282,20.000,0.000,25.800,0.000,0.000,0.000
5.600,91.800,0.000,43.541,20.000,0.000,25.900,0.000,0.000,0.000
5.610,92.000,0.000,43.800,20.000,0.000,26.000,0.000,0.000,0.000
5.620,92.200,0.000,44.061,20.000,0.000,26.100,0.000,0.000,0.000
5.630,92.400,0.000,44.322,20.000,0.000,26.200,0.000,0.000,0.000
5.640,92.600,0.000,44.585,20.000,0.000,26.300,0.000,0.000,0.000
5.650,92.800,0.000,44.848,20.000,0.000,26.400,0.000,0.000,0.000
5.660,93.000,0.000,45.113,20.000,0.000,26.500,0.000,0.000,0.000
5.670,93.200,0.000,45.378,20.000,0.000,26.600,0.000,0.000,0.000
5.680,93.400,0.000,45.645,20.000,0.000,26.700,0.000,0.000,0.000
5.690,93.600,0.000,45.912,20.000,0.000,26.800,0.000,0.000,0.000
5.700,93.800,0.000,46.181,20.000,0.000,26.900,0.000,0.000,0.000
5.710,94.000,0.000,46.450,20.000,0.000,27.000,0.000,0.000,0.000
5.720,94.200,0.000,46.721,20.000,0.000,27.100,0.000,0.000,0.000
5.730,94.400,0.000,46.992,20.000,0.000,27.200,0.000,0.000,0.000
5.740,94.600,0.000,47.265,20.000,0.000,27.300,0.000,0.000,0.000
5.750,94.800,0.000,47.538,20.000,0.000,27.400,0.000,0.000,0.000
5.760,95.000,0.000,47.813,20.000,0.000,27.500,0.000,0.000,0.000
5.770,95.200,0.000,48.088,20.000,0.000,27.600,0.000,0.000,0.000
5.780,95.400,0.000,48.365,20.000,0.000,27.700,0.000,0.000,0.000
5.790,95.600,0.000,48.642,20.000,0.000,27.800,0.000,0.000,0.000
5.800,95.800,0.000,48.921,20.000,0.000,27.900,0.000,0.000,0.000
5.810,96.000,0.000,49.200,20.000,0.000,28.000,0.000,0.000,0.000
5.820,96.200,0.000,49.481,20.000,0.000,28.100,0.000,0.000,0.000
5.830,96.400,0.000,49.762,20.000,0.000,28.200,0.000,0.000,0.000
5.840,96.600,0.000,50.045,20.000,0.000,28.300,0.000,0.000,0.000
5.850,96.800,0.000,50.328,20.000,0.000,28.400,0.000,0.000,0.000
5.860,97.000,0.000,50.613,20.000,0.000,28.500,0.000,0.000,0.000
5.870,97.200,0.000,50.898,20.000,0.000,28.600,0.000,0.000,0.000
5.880,97.400,0.000,51.185,20.000,0.000,28.700,0.000,0.000,0.000
5.890,97.600,0.000,51.472,20.000,0.000,28.800,0.000,0.000,0.000
5.900,97.800,0.000,51.761,20.000,0.000,28.900,0.000,0.000,0.000
5.910,98.000,0.000,52.050,20.000,0.000,29.000,0.000,0.000,0.000
5.920,98.200,0.000,52.341,20.000,0.000,29.100,0.000,0.000,0.000
5.930,98.400,0.000,52.632,20.000,0.000,29.200,0.000,0.000,0.000
5.940,98.600,0.000,52.925,20.000,0.000,29.300,0.000,0.000,0.000
5.950,98.800,0.000,53.218,20.000,0.000,29.400,0.000,0.000,0.000
5.960,99.000,0.000,53.513,20.000,0.000,29.500,0.000,0.000,0.000
5.970,99.200,0.000,53.808,20.000,0.000,29.600,0.000,0.000,0.000
5.980,99.400,0.000,54.105,20.000,0.000,29.700,0.000,0.000,0.000
5.990,99.600,0.000,54.402,20.000,0.000,29.800,0.000,0.000,0.000
6.000,99.800,0.000,54.701,20.000,0.000,29.900,0.000,0.000,0.000
6.010,100.000,0.000,55.000,20.000,0.000,30.000,0.000,0.000,0.000
6.020,100.200,0.000,55.301,20.000,0.000,30.100,0.000,0.000,0.000
6.030,100.400,0.000,55.602,20.000,0.000,30.200,0.000,0.000,0.000
6.040,100.600,0.000,55.905,20.000,0.000,30.300,0.000,0.000,0.000
6.050,100.800,0.000,56.208,20.000,0.000,30.400,0.000,0.000,0.000
6.060,101.000,0.000,56.513,20.000,0.000,30.500,0.000,0.000,0.000
6.070,101.200,0.000,56.818,20.000,0.000,30.600,0.000,0.000,0.000
6.080,101.400,0.000,57.125,20.000,0.000,30.700,0.000,0.000,0.000
6.090,101.600,0.000,57.432,20.000,0.000,30.800,0.000,0.000,0.000
6.100,101.800,0.000,57.741,20.000,0.000,30.900,0.000,0.000,0.000
6.110,102.000,0.000,58.050,20.000,0.000,31.000,0.000,0.000,0.000
6.120,102.200,0.000,58.361,20.000,0.000,31.100,0.000,0.000,0.000
6.130,102.400,0.000,58.672,20.000,0.000,31.200,0.000,0.000,0.000
6.140,102.600,0.000,58.985,20.000,0.000,31.300,0.000,0.000,0.000
6.150,102.800,0.000,59.298,20.000,0.000,31.400,0.000,0.000,0.000
6.160,103.000,0.000,59.613,20.000,0.000,31.500,0.000,0.000,0.000
6.170,103.200,0.000,59.928,20.000,0.000,31.600,0.000,0.000,0.000
6.180,103.400,0.000,60.245,20.000,0.000,31.700,0.000,0.000,0.000
6.190,103.600,0.000,60.562,20.000,0.000,31.800,0.000,0.000,0.000
6.200,103.800,0.000,60.881,20.000,0.000,31.900,0.000,0.000,0.000
6.210,104.000,0.000,61.200,20.000,0.000,32.000,0.000,0.000,0.000
6.220,104.200,0.000,61.521,20.000,0.000,32.100,0.000,0.000,0.000
6.230,104.400,0.000,61.842,20.000,0.000,32.200,0.000,0.000,0.000
6.240,104.600,0.000,62.165,20.000,0.000,32.300,0.000,0.000,0.000
6.250,104.800,0.000,62.488,20.000,0.000,32.400,0.000,0.000,0.000
6.260,105.000,0.000,62.813,20.000,0.000,32.500,0.000,0.000,0.000
6.270,105.200,0.000,63.138,20.000,0.000,32.600,0.000,0.000,0.000
6.280,105.400,0.000,63.465,20.000,0.000,32.700,0.000,0.000,0.000
6.290,105.600,0.000,63.792,20.000,0.000,32.800,0.000,0.000,0.000
6.300,105.800,0.000,64.121,20.000,0.000,32.900,0.000,0.000,0.000
6.310,106.000,0.000,64.450,20.000,0.000,33.000,0.000,0.000,0.000
6.320,106.200,0.000,64.781,20.000,0.000,33.100,0.000,0.000,0.000
6.330,106.400,0.000,65.112,20.000,0.000,33.200,0.000,0.000,0.000
6.340,106.600,0.000,65.445,20.000,0.000,33.300,0.000,0.000,0.000
6.350,106.800,0.000,65.778,20.000,0.000,33.400,0.000,0.000,0.000
6.360,107.000,0.000,66.113,20.000,0.000,33.500,0.000,0.000,0.000
6.370,107.200,0.000,66.448,20.000,0.000,33.600,0.000,0.000,0.000
6.380,107.400,0.000,66.785,20.000,0.000,33.700,0.000,0.000,0.000
6.390,107.600,0.000,67.122,20.000,0.000,33.800,0.000,0.000,0.000
6.400,107.800,0.000,67.461,20.000,0.000,33.900,0.000,0.000,0.000
6.410,108.000,0.000,67.800,20.000,0.000,34.000,0.000,0.000,0.000
6.420,108.200,0.000,68.141,20.000,0.000,34.100,0.000,0.000,0.000
6.430,108.400,0.000,68.481,20.000,0.000,34.000,0.000,0.000,0.000
6.440,108.600,0.000,68.821,20.000,0.000,33.900,0.000,0.000,0.000
6.450,108.800,0.000,69.159,20.000,0.000,33.800,0.000,0.000,0.000
6.460,109.000,0.000,69.497,20.000,0.000,33.700,0.000,0.000,0.000
6.470,109.200,0.000,69.833,20.000,0.000,33.600,0.000,0.000,0.000
6.480,109.400,0.000,70.169,20.000,0.000,33.500,0.000,0.000,0.000
6.490,109.600,0.000,70.503,20.000,0.000,33.400,0.000,0.000,0.000
6.500,109.800,0.000,70.837,20.000,0.000,33.300,0.000,0.000,0.000
6.510,110.000,0.000,71.169,20.000,0.000,33.200,0.000,0.000,0.000
6.520,110.200,0.000,71.501,20.000,0.000,33.100,0.000,0.000,0.000
6.530,110.400,0.000,71.831,20.000,0.000,33.000,0.000,0.000,0.000
6.540,110.600,0.000,72.161,20.000,0.000,32.900,0.000,0.000,0.000
6.550,110.800,0.000,72.489,20.000,0.000,32.800,0.000,0.000,0.000
6.560,111.000,0.000,72.817,20.000,0.000,32.700,0.000,0.000,0.000
6.570,111.200,0.000,73.143,20.000,0.000,32.600,0.000,0.000,0.000
6.580,111.400,0.000,73.469,20.000,0.000,32.500,0.000,0.000,0.000
6.590,111.600,0.000,73.793,20.000,0.000,32.400,0.000,0.000,0.000
6.600,111.800,0.000,74.117,20.000,0.000,32.300,0.000,0.000,0.000
6.610,112.000,0.000,74.439,20.000,0.000,32.200,0.000,0.000,0.000
6.620,112.200,0.000,74.761,20.000,0.000,32.100,0.000,0.000,0.000
6.630,112.400,0.000,75.081,20.000,0.000,32.000,0.000,0.000,0.000
6.640,112.600,0.000,75.401,20.000,0.000,31.900,0.000,0.000,0.000
6.650,112.800,0.000,75.719,20.000,0.000,31.800,0.000,0.000,0.000
6.660,113.000,0.000,76.037,20.000,0.000,31.700,0.000,0.000,0.000
6.670,113.200,0.000,76.353,20.000,0.000,31.600,0.000,0.000,0.000
6.680,113.400,0.000,76.669,20.000,0.000,31.500,0.000,0.000,0.000
6.690,113.600,0.000,76.983,20.000,0.000,31.400,0.000,0.000,0.000
6.700,113.800,0.000,77.297,20.000,0.000,31.300,0.000,0.000,0.000
6.710,114.000,0.000,77.609,20.000,0.000,31.200,0.000,0.000,0.000
6.720,114.200,0.000,77.921,20.000,0.000,31.100,0.000,0.000,0.000
6.730,114.400,0.000,78.231,20.000,0.000,31.000,0.000,0.000,0.000
6.740,114.600,0.000,78.541,20.000,0.000,30.900,0.000,0.000,0.000
6.750,114.800,0.000,78.849,20.000,0.000,30.800,0.000,0.000,0.000
6.760,115.000,0.000,79.157,20.000,0.000,30.700,0.000,0.000,0.000
6.770,115.200,0.000,79.463,20.000,0.000,30.600,0.000,0.000,0.000
6.780,115.400,0.000,79.769,20.000,0.000,30.500,0.000,0.000,0.000
6.790,115.600,0.000,80.073,20.000,0.000,30.400,0.000,0.000,0.000
6.800,115.800,0.000,80.377,20.000,0.000,30.300,0.000,0.000,0.000
6.810,116.000,0.000,80.679,20.000,0.000,30.200,0.000,0.000,0.000
6.820,116.200,0.000,80.981,20.000,0.000,30.100,0.000,0.000,0.000
6.830,116.400,0.000,81.281,20.000,0.000,30.000,0.000,0.000,0.000
6.840,116.600,0.000,81.581,20.000,0.000,29.900,0.000,0.000,0.000
6.850,116.800,0.000,81.879,20.000,0.000,29.800,0.000,0.000,0.000
6.860,117.000,0.000,82.177,20.000,0.000,29.700,0.000,0.000,0.000
6.870,117.200,0.000,82.473,20.000,0.000,29.600,0.000,0.000,0.000
6.880,117.400,0.000,82.769,20.000,0.000,29.500,0.000,0.000,0.000
6.890,117.600,0.000,83.063,20.000,0.000,29.400,0.000,0.000,0.000
6.900,117.800,0.000,83.357,20.000,0.000,29.300,0.000,0.000,0.000
6.910,118.000,0.000,83.649,20.000,0.000,29.200,0.000,0.000,0.000
6.920,118.200,0.000,83.941,20.000,0.000,29.100,0.000,0.000,0.000
6.930,118.400,0.000,84.231,20.000,0.000,29.000,0.000,0.000,0.000
6.940,118.600,0.000,84.521,20.000,0.000,28.900,0.000,0.000,0.000
6.950,118.800,0.000,84.809,20.000,0.000,28.800,0.000,0.000,0.000
6.960,119.000,0.000,85.097,20.000,0.000,28.700,0.000,0.000,0.000
6.970,119.200,0.000,85.383,20.000,0.000,28.600,0.000,0.000,0.000
